comment,label,df
වත්තල සිලරතන හාමුදුරුවෝ පිරිත් අහපන්...එතකොට තෙරෙයි මෙවා ව්කුර්ති එවා බව...නියම පිරිත් දන්නෙ නෙති උන්ට මේවාට සිත නිවෙනවා ලු... අබුද්දස කාලේ...මෙවා ගීතිකා ...ගන ...ස්වර...කෝ...,0,D
දර්මය සැකවින් සොයා බලා සත්‍ය කුමක්ද යන්න තමන් අවබෝද කරගන්න.. බුදුරජාණන්වහන්සේගේ දේශනාවයි කියා තමන්ගේ මත ඉදිරිපත් කරන්නාවුන් පිරි දේශයක් වෙලා..නිර්වානය වසා තමන්ගේ ලාබ ප්‍රයෝජන තකා වැඩකරන්නාවුන් අදුන ගන්න.. පුද පුජා ක්‍රම තුල නිවනක් නැත ඇත්තේ සසර දිගු කරගන්නා මගක් පමනි. එන නිසා නොපමාව කුසල් වඩා නිර්වානය සාක්ශාත් කරගනිත්වා මා හටද අවබෝදය වේවා.. මොලයක් ඇත්තවුන් තෙරුම් ගත යුතුයි දර්මය කුමක්ද යන්න කියා,0,D
ඒක දරුවා තිරණය කරයි පලවැනි එකා බෞද්ධ දෙක කතෝලික අරකයි මේකයි දෙන්නවම කැමතිනම් බෞතීස්ම කරන්න ඒ අය අදාල වයසේදි කැමති දෙයක් කරයි.,0,D
කොල්ලා බෞද්ධ.කෙල්ල කතෝලික.දෙන්නා බැන්දයින් පස්සෙ ඉපදෙන පලවෙනි පිරිමි ලමයා බෞද්ධ කරලා..ඊලගට ඉපදෙන ලමයා කෙල්ලෙක් උනත් කොල්ලෙක් උනත් කතෝලික කරන එක ප්‍රශ්නයක්ද?එක ලමයෙක් කතෝලික කරන එක ප්‍රශ්නයක්ද?,0,D
අන්න අදත් අපේ කතෝලික යාළුවෝ ගරු කාදිනල් තුමාට පළු යන්න බනිනවා. කාදිනල් තුමා ඔයාලගෙ දකුණු කම්මුලට ගැහුවොත් වම් කම්මුලත් පෙන්නන්න මගේ රත්තරන් කතෝලික යාළුවනේ,0,D
ඇයි මේ ආණ්ඩුව වෙනරටවල් වලින් සල්ලි එන මුස්ලිම් සහ කතෝලික පල්ලි ගැන පරීකෂන කරන්නෙ නැත්තෙ? බයේද?,1,D
"උප්පැන්නෙ ජාතිය සිංහල ,ආගම කතෝලික කියල නැතිව ශ්‍රීලාංකික කියන එක විතරක් තිබ්බනම් කොච්චර හොදද..",0,D
වැලන්ටයින් කියන්නේ කතෝලික සාන්තුවරයෙක්ගේ නමක් කියල ආගම්වාදියෝ දැනගත්තොත් මුන් ඕකත් ලංකාවේ තහනං කරලා දායි නේද ..,1,D
"වෙසක් වලට අවුරුද්දට වත් මෙහෙම සහන නැහැනේ නැහැනේ , කතෝලික චන්දවලට ආසාව තමා",1,D
මේ හදිස්සියේ මට මතක් උනේ කතෝලික ගෑනු ලමයෙක් බැන්දනම් කොහොමද කියල. එතකොට අවුරුදුත් තියෙයි. නත්තලුත් තියෙයි. එතකොට දීපවාලි සහ හජ්ජි?,0,D
ප්‍රතිසංස්කරණය කරන ලද මුල්ලිකුලම කතෝලික දේවස්ථානය ආරක්ෂක ලේකම්තුමන් අතින් ජනතා අයිතියට,0,D
"ග්‍රෑන්ඩ්පාස් අනවසර මුස්ලිම් පල්ලියට ඔහොම වුනා කියල සිංහල, බවුද්ධ, කතෝලික , දෙමල මිනිස්සු නාහෙන් අඬනවා",0,D
"මන්නාරමේ මීසම භාර කතෝලික පූජකතුමන්ලා සහ ප්‍රාදේශීය දේශපාලනඥයින් මීට මොහොතකට පෙර, කොළඹ දී, ජනාධිපති රාජපක්ෂ මැතිතුමා හමු වූහ",0,D
මහාමෙව්නා අසපුවට ගියාම දැනෙන නිදහස.ගිහිල්ලම බලන්න ඕනේ ලොකු දැනුමක් ලැබෙනවා කරන පව් පිං ඒ වගේම උතුම් ධර්මය ගැනත්,0,D
"මෙහෙම දෙපැත්තට කාකොටා ගන්න මිනිස්සු එදත් හිටියා අදත් ඉන්නවා , ධර්මය ගැන වැලි කැටයක තරම්වත් දෙයක් නොදැන හරි වැරැද්ද කතා කරනවා,",0,D
මේක වැරදි පූර්වාදර්ශයක්.. ඔහු අතට අත දෙන අවස්ථාවෙදිවත් එය ප්‍රතික්ෂේප කරනවා.. ඒකෙන් පෙන්නුම් කරන්නේ ඔහුගේ උඩගු කම විනා වෙනත් දෙයක් නොව..,0,D
දුමින්ද වගේ කලාවට සේවයක් කරපු කෙනෙක් තවත් නෑ .එක කලාකාරිනියකට මාසෙට කෝටි 3ගානේ ගෙවනවා ගොඩනැගිල්ලට යන්නත් කලින් ඉදලම,0,D
උදය ගම්මන්පිල කියන්නෙ නිකමෙක් නෙවෙයි. ඔහු 1989 වසරේ උසස් පෙළ වාණිජ අංශයෙන් දිවයිනෙන්ම ප්‍රථමස්ථානය ලබා ගත් ශ්‍රී ලංකා දේශපාලනයට විරල උගතෙක්. මේ සිදුවීම හරිම අස්භාවිකයි.,0,D
"කලාකරුවා දේශපාලනේ අතින් මොන මතය දැරුවත් මේ වගේ තැනක නිහතමානි නොවීම කනගාටුවට කාරනාවක් , සම්මානයේ දක්වපු ගෞරවය එතැනින්ම ඉවරයි",0,D
දැන් තේරැමි ගන්න පුළුවන් නේද මහජනතාවගේ තියෙන පිලිකුල ඔය මහජන සේවයට කියල ආපු අයගේ තව තවත් තරුණියන් මෙිවගේ සංවිධාන වෙන්න ඔින,0,D
"හම්මෝ මුන් දෙන්න මේ ටිකට ශාරුක් කාන්ලටත් එහා ගිහින් නේ.මොකුන්ද මේ.සම්මාන ගත්තෙ නෑ කියනකොට දැනගත්තෙම,කොහොම උනත් මොවුන් දෙදෙනා හදවතින් කලා කරුවන් නොවේ.",0,D
